Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Kjønn (product.metafields.custom.kj_nn),Kursholder (product.metafields.custom.kursholder),Kurstype (product.metafields.custom.kurstype),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Aldersgruppe (product.metafields.shopify.age-group),Klubb undersett (product.metafields.shopify.club-subset),Klubbtype (product.metafields.shopify.club-type),Farge (product.metafields.shopify.color-pattern),Golfballtype (product.metafields.shopify.golf-ball-type),Håndside (product.metafields.shopify.hand-side),Materiale (product.metafields.shopify.material),Skofunksjoner (product.metafields.shopify.shoe-features),Skostørrelse (product.metafields.shopify.shoe-size),Målkjønn (product.metafields.shopify.target-gender),Komplimentære produkter (product.metafields.shopify--discovery--product_recommendation.complementary_products),Relaterte produkter (product.metafields.shopify--discovery--product_recommendation.related_products),Innstillinger for relaterte produkter (product.metafields.shopify--discovery--product_recommendation.related_products_display),Søk i produktboostinger (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,50.12 F,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,52.08 F,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,52.12 F,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,54.08 M,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,54.10 S,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,54.12 D,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,54.14 F,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,56.08 M,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,56.10 S,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,56.12 D,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,56.14 F,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,58.04 T,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,58.08 M,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,58.10 S,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,58.12 D,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,58.14 K,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,60.04 T,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,60.08 M,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,60.10 S,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,60.12 D,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,60.14 K,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,62.08 M,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,46.10 F,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,48.10 F,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,50.08 F,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,50.12 F,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,52.08 F,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,52.12 F,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,54.08 M,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,54.10 S,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,54.12 D,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,54.14 F,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,56.08 M,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,56.10 S,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,56.12 D,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,56.14 F,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,58.04 T,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,58.08 M,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,58.10 S,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,58.12 D,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,58.14 K,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,60.04 T,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,60.08 M,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,60.10 S,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,60.12 D,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,60.14 K,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Høyre,,,62.08 M,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,46.10 F,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,48.10 F,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,50.08 F,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,50.12 F,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,52.08 F,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,52.12 F,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,54.08 M,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,54.10 S,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,54.12 D,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,54.14 F,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,56.08 M,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,56.10 S,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,56.12 D,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,56.14 F,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,58.04 T,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,58.08 M,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,58.10 S,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,58.12 D,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,58.14 K,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,60.04 T,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,60.08 M,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,60.10 S,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,60.12 D,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,60.14 K,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Stål,,,Venstre,,,62.08 M,,,0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
